head_id,relation_id,tail_id
791397,13,560196
359351,109,314897
1916003,7,638251
2149466,109,393568
768741,88,1865913
1471619,62,10982
11236,48,915475
51985,13,2077483
2134773,63,834922
1614235,7,1613921
6158,35,1532545
8635,48,878189
1683240,40,2062758
1512477,35,310514
285926,48,79422
1539046,7,1537579
374823,13,500513
1914124,7,810551
27983,6,28539
374675,13,458200
10484,6,819
55959,35,17687
1353891,109,314897
372211,13,361407
1278393,63,2172070
4333,6,7799
203944,170,2071
827251,13,852710
2035669,63,2035997
1931248,13,1931172
16766,40,282461
413992,21,1869386
2012374,13,2120884
2194294,7,487656
1260947,13,1419974
87791,7,259518
12755,6,11729
1917630,7,1743096
1400208,63,844062
1645549,63,833458
1334753,88,156921
1868891,88,1684002
1923050,63,1923497
844865,62,1580
391258,54,6459
392679,65,6880
1510588,21,125810
1580433,13,1666055
345,109,1512380
365299,13,500459
114141,46,12434
393623,65,4739
375043,13,362861
2092930,63,2093308
1923082,62,3587
1913808,7,1674492
8533,7,79963
1934555,7,1933777
1371495,13,1371498
316639,88,455499
84760,41,2144587
1912985,7,1383562
51251,21,2804
503934,13,500334
391899,65,9832
611073,41,2086536
124680,35,2629
8431,13,367280
1855848,7,1855845
14852,13,786865
2094403,7,2094402
529821,7,1926282
2055399,13,2055378
120045,35,13384
7542,41,1262229
15345,42,70269
321588,6,84885
2051604,13,2051679
404142,13,361448
364895,13,368525
16816,48,1068789
44920,7,1880216
2027704,7,2027703
240369,35,443593
554876,13,560344
118889,88,2102
1582400,40,2148235
247805,41,82584
359974,88,1582240
93240,40,2190201
289878,40,916521
1511862,88,15997
2839,40,2004442
462263,7,461634
113109,46,13243
17423,42,75973
2005548,109,314897
5052,13,366389
1791334,16,1791311
377439,13,371592
134224,13,782163
2194601,7,1483800
321721,6,723602
373780,13,371175
54727,88,1367286
1543476,88,87828
121353,35,44917
1917821,7,283172
1743429,7,1674804
93571,41,987309
373008,13,368815
469581,6,320111
372973,13,367953
91813,40,1677646
312008,40,1642881
1830142,62,1289
120977,106,143008
13573,16,1058401
5232,35,181342
1658420,63,834833
291381,88,291350
275702,16,1124941
1949534,41,1944362
364363,40,102145
821938,13,798573
2173601,7,2173972
376237,13,501630
163115,88,1865925
121981,106,15986
2043713,16,2120727
373252,13,458048
4424,6,11764
97751,35,1012679
422190,13,554394
45642,7,1083747
2004953,106,288447
93448,41,194967
1472011,13,1353579
1769644,88,87828
114726,88,8658
837475,62,1553
9517,35,6260
1407525,109,314897
706467,170,4101
546694,13,369711
2054403,63,2054631
2020616,62,7828
2196213,7,2196212
1949690,63,1950118
68124,35,1039066
8448,7,1879120
1400149,62,6365
9183,40,1970840
2005602,88,102907
1901082,13,1951061
1832715,40,1059512
28012,13,365573
1226672,16,2008458
1527970,13,1492718
52509,48,200500
503863,13,500172
1400181,62,15110
1228100,7,488119
119724,35,13384
7763,16,2149893
2154776,7,2154775
9188,7,1271139
426276,40,2029455
2105810,13,2105453
1630556,7,1862224
821319,13,360900
47100,35,6749
383153,48,918555
392,13,504486
484306,7,357024
842910,62,47278
786868,13,789877
1485687,16,1371989
1408501,109,314897
1865257,40,1091990
133661,16,941688
2121027,13,2117451
1916554,7,863927
1264483,16,1264066
555005,13,554063
1913122,7,260848
142716,7,1501647
1955987,13,1956088
1865243,41,2087074
707599,42,178427
462167,7,950433
88258,41,915763
15206,35,47846
1091,40,2148831
108,55,372573
165032,35,505
1866043,88,156513
17681,42,72998
10429,20,665632
1868636,40,919236
1755605,63,1775575
9143,55,34514
17423,40,1630511
24288,13,369455
1658772,63,1246677
1423,6,1422
1682344,13,1639627
100265,65,119
1486,41,1749307
1512014,88,155949
770738,21,1869431
2148679,88,706916
1917503,7,1742546
413964,13,531258
841648,63,1278528
97617,7,1414619
1309,6,14857
1522044,62,1702
93203,41,75991
634916,13,769723
1962440,7,1961644
1276519,13,780522
92885,40,1464025
374509,13,371964
2038703,109,393568
93415,40,731358
2990,13,365838
1407856,109,314897
1158264,40,972605
1806161,41,1621711
90736,40,884025
1854833,63,845424
631021,88,614392
112095,88,108
2150589,13,648134
375663,13,368994
616450,109,314897
6308,42,2148735
10233,40,2005214
1970598,63,1970190
2134542,7,2098166
101181,6,7008
1755625,63,1775721
45093,55,737196
1529364,13,1855364
1596402,13,1737882
1973193,88,156369
11741,20,665764
12936,13,367599
1972468,40,2161785
10890,6,10881
641600,88,731799
1121778,109,393568
4927,6,1515069
851673,13,500109
4027,13,361841
791594,13,788041
869236,35,908573
2098933,16,2098919
591,13,1358667
32293,6,320347
1970572,62,984
1972352,109,314897
404053,13,1708880
456280,6,456070
1483793,7,1878900
165500,106,322542
456167,6,102556
364750,16,405605
808966,13,1354938
356871,16,2120813
1241008,13,827220
608169,88,11647
828979,7,488392
2142474,13,2117456
524578,26,1283298
1488499,16,2154120
163115,88,865347
6135,40,2063663
373927,13,371337
114873,88,48014
1912988,7,1383559
1853908,13,1840027
1227653,7,1057898
538904,41,70022
11065,40,360174
1690846,13,1690851
2089222,88,1421016
91817,40,1604933
35049,13,367081
710130,13,412103
1893630,63,1521758
771081,13,770085
359972,88,1582240
1917377,7,747917
360006,46,2243
1949675,62,984
205284,106,8739
704965,7,416543
12434,40,889019
1658197,63,1278237
1914741,7,1756323
1913659,7,257167
134526,13,1156927
4485,48,928578
357106,170,231028
790851,21,1869434
1463395,16,1463348
2040736,63,1774741
3439,13,134105
10924,7,1700743
2005754,109,314897
1852491,13,1839111
18449,7,2109302
1658187,63,829163
114838,88,17311
1657437,63,1656927
5947,21,1232
1643937,62,96
256729,48,1225392
1766844,40,897408
1973986,13,1974656
6230,16,1069235
2023038,88,611613
2194,6,2160
2038385,88,314900
165493,106,140363
1970214,63,833941
11035,6,835
1979,21,1140
17013,13,17014
1408361,109,314897
1358387,13,1354760
2027182,7,2027181
2092949,63,2093685
10292,45,715776
225114,88,1421016
375751,13,368354
5831,13,817761
2020125,63,2020108
1970557,63,1970146
31026,13,534467
165670,109,1866519
667,13,405990
382933,62,53364
247224,40,137461
1917202,7,1742700
789111,13,821478
3582,42,70054
1572150,109,314897
390223,54,391592
2142465,13,2136461
591406,88,592544
398924,16,1686106
112622,109,314897
2087498,88,307298
618822,48,1068410
17517,55,493
372368,13,360970
485690,13,485313
375531,13,367687
14636,40,740489
1913175,7,282994
1950989,13,131365
2036543,13,2036547
2688,7,1063837
1677222,88,11209
1808357,40,930610
1915433,7,1912342
1766839,40,1776025
746279,26,1352388
782087,109,393568
2041535,7,2042864
10455,7,24169
6034,13,1427772
1481640,13,1481627
615058,41,2096358
2159135,13,2154487
1471675,63,1471670
851341,13,501450
296858,48,1056863
2035670,63,2036175
41697,6,1238
1239138,63,1471457
2176780,16,2176757
5851,55,12699
1767310,40,1708553
1400314,63,1398880
1283261,13,1283264
320608,6,65244
290089,40,2110150
1773899,63,1774622
757792,42,177892
12962,26,1283278
1915589,7,461610
1914019,7,1269285
1262740,13,1511207
376944,13,366430
16683,40,827031
11371,45,13377
1768233,41,2169970
382292,41,2144553
94877,40,2109470
863292,13,1156510
16459,13,1877143
1916468,7,1357806
6561,16,1359247
1816938,35,446591
92683,42,720213
316529,41,2103551
870247,13,870248
1471577,62,1553
8220,16,1122853
707040,40,1806449
271060,7,1410760
397891,65,1730
731437,7,785063
3945,40,2190458
1359431,13,852784
47987,7,2174237
3654,7,1545467
53668,88,285059
373868,13,369382
840538,62,3656
1514625,88,706916
1657828,63,833121
1514654,88,156779
89834,41,890402
737374,35,1013165
222415,88,156370
1657235,63,1658869
2162055,88,157403
450173,45,2096
1916710,7,828581
15646,13,361760
177478,7,1267802
1279621,62,3586
376296,13,371908
1814839,88,623606
11471,13,1686312
1923164,63,1923587
4927,16,941783
851488,13,499574
1914776,7,809255
1471465,62,1453
93375,40,940533
616480,109,314897
3678,35,154212
1948073,40,960073
2013293,13,1486282
33340,13,366323
1765876,7,1764571
10601,13,171526
1368164,62,4146
2105720,13,2105456
1863083,13,1862931
1658132,63,832326
841085,62,3747
116328,109,393568
1708349,88,2040669
546686,13,458485
10810,41,1225225
775528,13,769386
1010,6,1014
596503,40,1793190
1644680,63,833319
1897790,16,1249799
1711540,13,1950421
1956821,13,1956756
1915145,7,1269699
2018,40,2019
1658228,63,844042
1972003,106,1972002
166112,109,314897
851359,13,763977
52070,13,668668
102917,7,810080
11065,40,447720
1839129,62,7776
8424,13,500768
2063005,109,314897
2131,109,393568
97445,35,949259
852243,13,763550
377975,13,500478
4530,6,4473
820976,13,862049
2077076,13,413918
1279515,63,1278578
2193516,7,2193515
230023,16,707874
4991,13,1354673
375485,13,369079
125646,54,3196
1915059,7,1252781
168288,35,7711
624689,41,1768846
2119685,62,979
404137,13,171722
791652,13,648061
469340,55,1540804
1608098,109,393568
44991,65,102557
60913,45,6544
376128,13,1377302
12976,16,945873
289725,88,1749025
1522026,63,1520916
1278494,62,99
483975,40,2104134
110205,88,17376
2164719,40,975334
17231,88,285059
1914844,7,1743230
281755,35,1749169
1657568,63,842826
166167,109,314897
326491,20,1286549
647772,6,320127
3065,40,2023566
393631,54,305626
1913712,7,257175
207,13,1423838
320655,6,1264
484787,21,1142
209607,35,1012213
17525,6,364642
1388009,13,1147334
2004204,63,2003803
1238185,63,832085
10533,20,665741
791028,13,769452
2121357,13,2121361
539089,7,1502823
202525,88,1545071
1286992,7,747592
122962,40,884636
4784,42,193610
10808,48,723160
1993690,13,1993634
98650,35,1696871
199489,88,9631
320969,6,4510
233295,7,1943863
119995,35,13384
378147,13,459210
1915586,7,1461964
1682607,13,1682290
1748422,41,1021373
9908,16,502993
2195600,13,2195589
757631,6,14577
1854759,63,1854637
320732,6,3351
166314,109,314897
392825,65,99955
1588578,63,1587632
1276346,13,1401933
1806624,109,1512379
167150,54,8649
1162503,13,1381651
822018,13,1601718
166947,109,742792
3300,16,372342
364971,13,366343
16421,40,1806783
11827,42,77854
94903,40,1767472
1913222,7,1383466
382442,40,1498084
125830,16,871972
375083,13,371657
241604,35,983839
1544923,46,530459
640102,48,1452704
2054391,63,830683
2139226,13,2134863
1970582,63,1969915
1913095,7,260291
723649,6,723704
237197,40,2103938
2194787,7,2193666
889,20,1360675
375687,13,367253
2120661,7,2120454
538904,42,1827282
609920,40,745705
2151542,63,2119024
47524,6,1341
1716574,63,1717793
316658,41,2161220
872975,55,13284
9100,6,65395
1482004,16,1481990
95862,40,1016435
9032,13,1424321
1913778,7,418350
1671678,13,1671476
310772,40,392448
871966,13,498891
10233,41,1224547
1703034,40,1354481
1491055,62,4553
2093931,7,2093930
2016288,7,488636
2010436,7,2010435
619969,170,102616
248714,6,320001
1471563,63,1470452
7983,65,99
616521,109,314897
1544973,48,1920547
17918,13,361559
530459,40,102043
375454,13,797918
375377,13,370134
1831397,88,1543684
303927,35,1500247
1381943,13,1381946
1530262,13,1530267
1914833,7,1742586
9827,40,820642
12994,7,180411
16458,13,361558
93375,40,1380348
364750,13,368342
798492,13,1419686
373578,13,369032
10769,20,1118821
1913491,7,827871
194640,35,2477
377237,13,368363
7332,35,2191877
121844,106,7610
31207,13,589928
1914690,7,416422
3039,40,1547747
2193360,63,843081
2104540,109,742795
318748,13,363768
120584,109,393568
17431,7,180588
851690,13,500164
973,20,665553
851797,13,500613
792670,13,791272
839309,63,1470710
88460,40,669520
251045,6,320029
2173544,7,2173906
49394,6,9426
1768435,40,1643331
44120,13,370318
1923167,63,1923750
167065,88,1869785
12312,7,2115928
2174388,7,2173655
484306,16,648003
706169,62,102173
1481423,13,1419670
295628,88,1421016
1887371,62,8653
376845,13,506921
359268,109,314897
1400166,62,3415
637169,13,1515238
1365561,62,3992
2188897,40,1768108
389451,65,288
8368,35,885293
1914257,7,283051
122148,106,147956
1769182,40,2004708
165485,109,3812
1367413,13,361460
1253173,13,1619477
873589,63,1470750
691217,109,393568
397169,88,87828
132989,13,370475
2023390,106,4701
422193,13,367126
41783,20,665682
852020,13,503198
60742,48,1512733
1249967,13,1249968
236806,40,897484
160002,35,1128826
119485,109,393568
808544,13,808543
1914728,7,1251410
6135,40,453489
1834348,40,906290
5018,21,2804
2321,40,1018379
414064,62,775
119642,106,8062
456118,6,47602
11688,42,3328
2005850,40,1678075
648736,13,648194
831343,63,843980
2743,16,1667928
52344,88,706919
1158142,7,638815
648537,13,1162323
88185,40,1695619
372867,13,371667
382782,40,1094725
14046,55,1886
1149018,13,1149013
119676,106,76
376139,13,786731
247674,40,2138685
1494115,13,1497012
1833647,40,2056438
1916901,7,748192
281755,35,1516235
1949648,63,1950003
460561,7,460563
593177,170,102616
852274,13,763643
333880,13,371132
32417,35,137532
9842,35,913939
30840,13,1578699
1804587,13,2032537
1915682,7,1537572
395451,54,13011
92603,41,1121536
1808,62,2768
2184644,13,2184358
121958,106,16524
462693,13,171428
7948,55,1886497
16457,40,1767753
1864786,88,137
2166212,13,2032532
6483,6,15119
2062485,88,592655
8456,40,1794012
1915245,7,461488
374129,13,366210
51432,6,10821
2117565,13,1449164
2004958,41,2085376
375969,13,369698
851026,13,764704
1913689,7,809832
404779,16,876450
1755381,63,1775659
17669,7,123955
8436,7,904138
619998,170,102616
119591,106,1155
11632,16,501719
1970471,63,1969852
16459,7,2034300
1400405,62,1280
10301,65,288
1839186,109,1866507
1400065,62,535
24802,13,1428043
1401493,13,1401495
90048,40,1499029
10903,40,359723
11260,40,783758
382600,42,178869
781782,55,2055647
836862,62,2144
1916433,7,863801
1147111,13,554638
594008,41,1942233
839910,63,1520761
506124,13,1388121
50329,7,1943754
660649,88,865347
18062,16,1513953
133973,13,369943
789953,13,789677
113386,88,156718
243962,6,360706
1875433,13,1830978
1582245,41,2062656
17639,42,72325
11110,41,190437
1915533,7,1743134
1471588,62,6244
829133,109,314897
113403,88,156723
1716678,63,1717000
1887414,63,845017
1995631,7,1825840
95869,40,1623625
88358,40,1314993
310962,41,1668197
822431,13,822360
526101,13,371953
17540,16,137075
91275,40,168777
2038971,88,706916
6495,6,320210
310109,41,1966856
391122,54,17490
1357643,7,1357009
812755,62,154
1755608,63,1775626
2120026,7,415938
844264,63,843038
613364,48,958982
389695,109,1512380
5878,40,218402
1832713,40,715616
6186,7,257289
617136,7,283926
1917074,7,1614000
3638,13,1433795
1675596,7,1674998
88453,40,1313865
286572,13,498528
24348,13,795175
1710252,63,1716980
91870,41,1544215
127918,7,1919208
14542,42,1367264
10291,62,298
1588656,63,1586967
503704,13,1261036
1770130,13,1685097
1815733,13,1815738
2010811,7,2010810
120522,35,13384
1644992,63,833529
1973500,109,1866507
1914663,7,863872
555616,6,8307
55079,35,2116006
785695,7,2001691
1249684,20,1381958
757968,62,3586
1842137,13,1899404
2020706,63,2020063
1658031,63,834953
869351,48,1103721
1889678,40,1922394
37344,6,11436
89823,41,1122527
9104,6,9101
834381,63,830488
15813,88,1093
7333,13,500475
850759,13,362736
32509,35,137533
30426,13,1684045
1906223,13,1900894
372630,13,366415
522552,109,393568
835586,63,832674
6329,13,1428735
359166,109,314897
607119,41,2190409
506131,13,502693
1913196,7,282999
332240,21,1869430
648633,13,648105
109768,48,999180
2016309,7,284469
2052360,13,2052362
12434,40,2190310
1658096,63,832528
2004257,62,702
876681,13,1266624
1522071,62,986
2044634,7,1573674
245923,40,1767224
1657697,63,1520687
873560,62,15168
377049,13,499613
1916960,7,1765237
318333,13,173309
844676,63,846232
2077075,13,1241702
2054546,63,1587448
1969827,21,1261
2117544,13,2096748
365345,13,369603
5322,41,188838
741066,88,706916
17540,16,136965
307051,35,956904
14792,35,14793
120465,35,13384
1913226,7,1270153
1876883,16,2154376
2151435,63,2151718
1657438,63,1656817
377716,13,498509
1916919,7,487312
1588538,62,2145
1823949,13,2077974
2023087,109,742795
29738,13,365936
103643,16,1754161
460153,63,842557
2093075,63,2093600
8474,13,171606
2161158,109,314897
202702,88,2186653
1678374,7,1862106
30839,13,498316
504007,20,665693
705026,7,416612
786878,13,1388498
5302,65,1033
723684,6,456055
2009836,7,2009837
372245,13,410090
321363,6,9175
1658745,63,834964
2119665,63,2119127
1913318,7,416272
192741,63,835589
375518,13,369459
375723,13,369560
121609,106,145644
2025992,13,361181
121845,106,803945
829171,62,11246
17503,45,1621458
981565,88,6672
94879,40,1049734
91853,40,1897656
1916004,7,638250
837707,62,6470
1912869,7,828538
15184,35,1011547
5989,42,71937
624591,88,16306
377558,13,134410
1875764,13,1875768
12761,6,1736
1769103,40,1794235
306661,88,87828
1588601,63,1588199
161262,88,1463741
589163,40,883183
1471433,63,1470995
12828,40,1463779
29201,20,1286549
1701805,13,500399
713375,16,1249446
318452,13,173551
2063263,88,706916
790777,13,790433
6991,45,4407
851103,13,503315
119916,106,6844
10533,13,1433044
541546,13,763535
235815,40,1531744
122024,106,783453
168323,48,944133
87594,62,2145
32491,35,137532
17540,16,137139
1529405,13,498515
1753717,40,921467
26221,13,534010
392722,65,13356
2020710,62,96
604852,41,2147490
7711,48,52355
1643988,63,834100
1512003,88,630229
15754,40,2062276
1486944,16,1535342
2026756,62,1031
45238,6,6779
37428,7,593575
316381,40,1572613
506081,13,498169
357078,13,458616
4437,6,663
648432,13,553930
1371426,13,1371427
836590,63,873770
90461,40,1676428
114612,62,3800
1514054,16,1738042
15475,88,1265708
1856684,7,1795571
24621,7,898844
831740,62,7566
1716551,62,1489
190324,88,666528
841695,62,2394
2040937,62,3032
47122,45,1148007
1916717,7,416808
1912831,7,1700687
1716624,62,6213
708384,13,134005
2004872,88,87828
1400012,62,11959
1238236,63,1521668
13736,16,1536237
1716677,63,1716994
377294,13,368626
876619,13,870058
851572,13,499813
1948855,16,10866
1471359,62,775
364766,26,1283273
1807513,88,314900
119779,106,5232
1806530,40,979781
2112,42,497861
1268522,35,11853
9818,41,1769851
7971,13,369062
391784,65,1855
1657800,63,833256
1913299,7,748051
373327,13,370468
789395,13,786886
608385,40,917109
12434,42,589308
1829681,62,3096
817403,13,794566
61053,41,1999108
121311,88,706916
14118,65,7499
111626,88,283
1158133,7,864745
2184635,13,2184377
403128,7,2094314
88327,40,884080
1476503,13,1476504
1716644,62,99774
374532,13,770111
376161,13,370216
6806,13,1432435
1913505,7,748217
1658655,63,1775627
1645637,63,833489
1834130,40,975224
1269740,7,828099
1644020,63,1521535
29725,13,530503
365374,6,322160
61115,13,361288
1976052,88,380
455399,109,393568
2020818,63,2020001
1380357,35,1451708
389795,65,7981
